X,Y,Edep
5,196,5.37638E-31
5,197,2.02914E-30
5,198,6.31922E-31
5,199,6.73497E-31
6,0,1.11173E-30
6,1,1.00803E-30
6,2,2.94019E-30
6,3,7.46666E-31
6,4,1.26309E-30
6,5,2.45437E-31
6,6,2.21128E-31
6,7,2.21128E-31
6,8,2.8337E-31
6,9,5.66644E-31
6,10,9.07934E-31
6,11,1.06677E-30
6,12,1.93111E-30
6,13,8.14136E-31
6,14,8.63474E-31
6,15,8.54773E-31
6,16,3.14131E-30
6,17,4.37886E-30
6,18,8.31138E-30
6,19,6.8619E-30
6,20,3.31954E-30
6,21,3.26295E-30
6,22,3.76231E-30
6,23,4.69538E-30
6,24,4.6972E-30
6,25,3.76471E-30
6,26,3.84549E-30
6,27,3.98542E-30
6,28,3.7823E-30
6,29,4.41803E-30
6,30,3.83708E-30
6,31,3.56947E-30
6,32,3.78063E-30
6,33,4.02214E-30
6,34,3.2879E-30
6,35,3.72412E-30
6,36,5.42933E-30
6,37,5.23003E-30
6,38,4.80901E-30
6,39,3.75689E-30
6,40,3.82076E-30
6,41,3.69427E-30
6,42,4.09951E-30
6,43,5.16123E-30
6,44,4.72094E-30
6,45,3.41879E-30
6,46,2.98361E-30
6,47,5.11508E-30
6,48,5.32694E-30
6,49,3.64828E-30
6,50,5.69063E-30
6,51,7.69794E-30
6,52,4.35138E-30
6,53,3.97511E-30
6,54,5.23965E-30
6,55,4.88216E-30
6,56,5.0976E-30
6,57,6.2894E-30
6,58,5.76461E-30
6,59,2.75636E-30
6,60,3.42732E-30
6,61,3.17982E-30
6,62,3.95775E-30
6,63,1.05309E-29
6,64,8.47185E-06
6,65,1.47278E-05
6,66,3.22694E-05
6,67,4.5489E-05
6,68,8.96071E-05
6,69,5.89267E-05
6,70,0.000457416
6,71,0.000953791
6,72,0.000869876
6,73,3.71034E-05
6,74,0.000342449
6,75,0.000314979
6,76,5.77678E-05
6,77,7.2593E-05
6,78,0.000476847
6,79,0.000190163
6,80,0.000786185
6,81,0.002315504
6,82,0.000851301
6,83,0.000734026
6,84,0.001355025
6,85,0.002382351
6,86,0.001257076
6,87,0.000407063
6,88,0.001051865
6,89,0.002304878
6,90,0.001114926
6,91,0.001771669
6,92,0.003614513
6,93,0.00757204
6,94,0.008757773
6,95,0.007312448
6,96,0.011416103
6,97,0.00925875
6,98,0.028578708
6,99,0.391644563
6,100,0.442402601
6,101,0.036028161
6,102,0.022318439
6,103,0.013100052
6,104,0.008914745
6,105,0.001829246
6,106,0.002767188
6,107,0.002694345
6,108,0.002299276
6,109,0.002284584
6,110,0.00087815
6,111,0.00033284
6,112,0.002340402
6,113,0.000120272
6,114,0.000342424
6,115,0.000225084
6,116,0.000180069
6,117,0.000814518
6,118,0.001132749
6,119,0.000149971
6,120,0.001108905
6,121,0.001163673
6,122,0.000114112
6,123,0.000624822
6,124,0.000213489
6,125,3.70611E-05
6,126,0.000387993
6,127,3.97946E-05
6,128,0.000154249
6,129,0.000108168
6,130,0.000129184
6,131,0.000153506
6,132,0.00038868
6,133,7.43562E-05
6,134,7.88015E-05
6,135,1.33964E-05
6,136,2.93708E-30
6,137,2.4574E-30
6,138,1.79993E-30
6,139,6.23894E-30
6,140,1.03738E-29
6,141,3.41979E-30
6,142,5.81874E-30
6,143,1.46328E-30
6,144,1.84599E-30
6,145,2.88202E-30
6,146,2.43784E-30
6,147,3.08655E-30
6,148,1.95508E-30
6,149,3.38126E-30
6,150,1.72894E-30
6,151,9.79245E-31
6,152,3.25905E-30
6,153,2.63454E-30
6,154,3.13489E-30
6,155,2.24412E-30
6,156,1.7579E-30
6,157,1.80338E-30
6,158,1.67762E-30
6,159,1.89163E-30
6,160,1.92036E-30
6,161,2.27411E-30
6,162,3.14966E-30
6,163,3.18178E-30
6,164,2.91597E-30
6,165,8.6451E-30
6,166,7.26877E-30
6,167,9.7387E-31
6,168,1.25587E-30
6,169,1.95442E-30
6,170,2.51718E-30
6,171,2.54819E-30
6,172,1.86787E-30
6,173,2.44239E-30
6,174,1.74105E-30
6,175,8.18918E-31
6,176,9.38337E-31
6,177,1.72395E-30
6,178,3.69515E-29
6,179,2.171E-30
6,180,4.15299E-31
6,181,5.59827E-31
6,182,6.04546E-31
6,183,1.07878E-30
6,184,8.89106E-31
6,185,9.90065E-31
6,186,5.2321E-31
6,187,8.21482E-31
6,188,5.52573E-31
6,189,1.92254E-29
6,190,8.93139E-31
6,191,2.61601E-31
6,192,1.68598E-31
6,193,2.32794E-31
6,194,1.68898E-30
6,195,9.08014E-31
6,196,1.08289E-30
6,197,1.68174E-30
6,198,2.22081E-31
6,199,2.37914E-30
7,0,2.67044E-30
7,1,2.86733E-30
7,2,5.15035E-30
7,3,3.06873E-30
7,4,3.73256E-30
7,5,3.04292E-30
7,6,2.8642E-30
7,7,2.44449E-30
7,8,2.44449E-30
7,9,2.44449E-30
7,10,2.69241E-30
7,11,2.81102E-30
7,12,3.54889E-30
7,13,4.10962E-30
7,14,3.04792E-30
7,15,3.26521E-30
7,16,2.76056E-30
7,17,3.03954E-30
7,18,8.79208E-31
7,19,2.60748E-30
7,20,5.78817E-30
7,21,1.44068E-30
7,22,4.83903E-31
7,23,7.30358E-31
7,24,9.05651E-31
7,25,1.57103E-30
7,26,1.53891E-30
7,27,7.14641E-31
7,28,7.70606E-31
7,29,1.27522E-30
7,30,9.92968E-31
7,31,9.81369E-31
7,32,4.54526E-31
7,33,5.24426E-31
7,34,1.13174E-30
7,35,3.46385E-31
7,36,1.14143E-30
7,37,2.44626E-30
7,38,1.75475E-30
7,39,2.61129E-30
7,40,1.71689E-30
7,41,5.9524E-30
7,42,6.34883E-30
7,43,5.8916E-30
7,44,6.83003E-30
7,45,7.56651E-30
7,46,4.50038E-30
7,47,4.95845E-30
7,48,3.44808E-30
7,49,2.47495E-30
7,50,2.81755E-30
7,51,5.02209E-30
7,52,2.85659E-30
7,53,3.58284E-30
7,54,3.63844E-30
7,55,3.63854E-30
7,56,2.25E-30
7,57,4.41509E-30
7,58,4.83174E-30
7,59,2.39336E-30
7,60,1.86553E-07
7,61,7.14025E-06
7,62,1.10707E-05
7,63,1.04629E-05
7,64,1.47912E-05
7,65,4.40068E-05
7,66,3.40518E-05
7,67,2.11361E-05
7,68,0.000392169
7,69,0.000342593
7,70,9.65521E-05
7,71,0.00091336
7,72,0.000921455
7,73,0.000587939
7,74,0.000277246
7,75,0.000602831
7,76,8.65568E-05
7,77,9.20761E-05
7,78,0.000754378
7,79,0.000427906
7,80,0.000529523
7,81,0.001298914
7,82,0.000353747
7,83,0.00098541
7,84,0.000864689
7,85,0.000971997
7,86,0.001725679
7,87,0.002145044
7,88,0.00173551
7,89,0.001808344
7,90,0.002268671
7,91,0.001510962
7,92,0.00602322
7,93,0.004480732
7,94,0.004392428
7,95,0.008577626
7,96,0.009955653
7,97,0.015100203
7,98,0.028435518
7,99,0.391537368
7,100,0.439604684
7,101,0.029863852
7,102,0.014589444
7,103,0.010888876
7,104,0.006037635
7,105,0.00308387
7,106,0.002196999
7,107,0.002435796
7,108,0.001473697
7,109,0.001314514
7,110,0.002078212
7,111,0.000642458
7,112,0.00085594
7,113,0.00071789
7,114,0.00039449
7,115,0.000159415
7,116,0.00193154
7,117,0.000690753
7,118,0.001043722
7,119,0.001108868
7,120,0.000668221
7,121,9.05408E-05
7,122,0.000456329
7,123,6.69186E-05
7,124,6.10123E-05
7,125,0.000219765
7,126,0.000277488
7,127,5.542E-05
7,128,6.68823E-05
7,129,2.86238E-05
7,130,7.15986E-05
7,131,0.000245732
7,132,0.000175173
7,133,1.97417E-05
7,134,2.2272E-05
7,135,1.26269E-05
7,136,1.12128E-05
7,137,6.1024E-06
7,138,2.72539E-06
7,139,1.061E-29
7,140,5.99296E-30
7,141,7.58804E-30
7,142,2.45326E-30
7,143,1.72053E-30
7,144,1.08971E-30
7,145,1.90515E-30
7,146,2.70125E-30
7,147,1.39233E-30
7,148,1.52002E-30
7,149,4.67503E-30
7,150,1.49438E-30
7,151,3.75443E-30
7,152,3.15469E-30
7,153,1.69744E-30
7,154,2.70143E-30
7,155,1.74922E-30
7,156,1.3991E-30
7,157,4.56469E-30
7,158,4.15579E-30
7,159,4.2806E-30
7,160,4.26189E-30
7,161,3.02254E-30
7,162,1.18526E-30
7,163,2.61047E-30
7,164,8.15733E-30
7,165,3.56883E-30
7,166,2.88249E-30
7,167,1.0363E-30
7,168,1.15778E-30
7,169,3.36056E-30
7,170,1.94302E-30
7,171,1.68325E-30
7,172,2.66642E-30
7,173,1.21606E-30
7,174,4.24924E-31
7,175,9.11735E-31
7,176,1.4368E-30
7,177,4.00168E-30
7,178,3.56466E-29
7,179,1.43426E-30
7,180,8.79733E-31
7,181,5.97331E-31
7,182,9.85265E-31
7,183,9.33338E-31
7,184,8.69425E-31
7,185,6.02212E-31
7,186,9.1201E-31
7,187,9.45279E-31
7,188,2.95929E-30
7,189,1.77717E-29
7,190,6.86466E-31
7,191,9.09954E-31
7,192,1.18035E-30
7,193,2.19911E-30
7,194,1.00304E-30
7,195,9.83723E-31
7,196,2.20688E-30
7,197,6.23758E-31
7,198,3.19514E-30
7,199,1.64436E-30
8,0,7.78667E-31
8,1,5.31431E-31
8,2,1.81184E-30
8,3,1.41791E-30
8,4,1.06779E-30
8,5,1.38794E-30
8,6,6.2837E-31
8,7,6.51608E-31
8,8,6.11613E-31
8,9,4.08123E-31
8,10,4.7301E-31
8,11,3.23271E-31
8,12,2.06612E-31
8,13,1.28643E-30
8,14,2.21243E-30
8,15,8.09502E-31
8,16,6.81537E-31
8,17,1.90767E-30
8,18,2.56734E-30
8,19,6.06629E-31
8,20,1.14204E-30
8,21,4.50499E-30
8,22,4.62618E-30
8,23,5.40512E-31
8,24,9.94368E-31
8,25,5.70875E-31
8,26,1.27152E-30
8,27,1.98643E-30
8,28,1.54884E-30
8,29,3.53591E-32
8,30,1.15139E-30
8,31,6.00187E-31
8,32,1.03723E-30
8,33,6.65787E-31
8,34,1.72444E-31
8,35,9.26936E-31
8,36,4.12793E-31
8,37,1.66977E-30
8,38,6.5974E-31
8,39,7.32223E-31
8,40,2.08794E-30
8,41,1.59927E-30
8,42,9.10897E-31
8,43,1.66371E-30
8,44,9.79106E-31
8,45,1.48008E-30
8,46,4.97726E-30
8,47,5.90175E-30
8,48,5.57806E-30
8,49,5.26643E-30
8,50,5.90114E-30
8,51,8.51066E-30
8,52,5.55785E-30
8,53,2.88759E-30
8,54,2.14219E-30
8,55,3.80745E-30
8,56,5.11834E-30
8,57,5.77647E-30
8,58,5.76523E-30
8,59,2.62891E-30
8,60,8.29813E-06
8,61,1.27188E-05
8,62,2.22333E-05
8,63,3.26602E-05
8,64,2.22808E-05
8,65,2.6673E-05
8,66,0.000413642
8,67,0.000772369
8,68,0.000501642
8,69,0.000242931
8,70,0.000216915
8,71,0.000364018
8,72,0.000992279
8,73,0.000128721
8,74,8.77575E-05
8,75,8.76038E-05
8,76,0.000145605
8,77,0.000280309
8,78,0.000415132
8,79,0.00123747
8,80,0.000961735
8,81,0.002525968
8,82,0.001749657
8,83,0.000188981
8,84,0.001616851
8,85,0.003345734
8,86,0.003396108
8,87,0.000867376
8,88,0.000865733
8,89,0.000913034
8,90,0.001548641
8,91,0.001481536
8,92,0.004082862
8,93,0.003537411
8,94,0.003406782
8,95,0.007567661
8,96,0.01387651
8,97,0.012021556
8,98,0.035516454
8,99,0.393080147
8,100,0.431904341
8,101,0.037528396
8,102,0.019368882
8,103,0.0148607
8,104,0.004713678
8,105,0.005211874
8,106,0.004131638
8,107,0.002512909
8,108,0.001643523
8,109,0.004166355
8,110,0.002694976
8,111,0.002359542
8,112,0.000981714
8,113,0.000878791
8,114,0.000231465
8,115,0.000378979
8,116,0.000905417
8,117,0.000947661
8,118,0.001284284
8,119,0.000346762
8,120,0.000143047
8,121,0.000685055
8,122,0.000442416
8,123,0.000279369
8,124,0.001089833
8,125,0.000858372
8,126,0.000159378
8,127,7.0425E-05
8,128,6.38084E-05
8,129,0.000246971
8,130,0.000300744
8,131,0.001282873
8,132,4.28034E-05
8,133,5.3913E-05
8,134,2.51743E-05
8,135,2.43993E-05
8,136,2.14633E-05
8,137,2.86292E-05
8,138,2.18571E-05
8,139,1.06721E-05
8,140,6.12615E-30
8,141,8.01051E-30
8,142,1.24789E-30
8,143,1.01394E-30
8,144,2.15758E-30
8,145,3.98599E-30
8,146,2.28627E-30
8,147,2.34764E-30
8,148,3.62642E-30
8,149,3.93056E-30
8,150,2.53467E-30
8,151,2.97292E-30
8,152,3.41808E-30
8,153,5.18338E-30
8,154,3.18191E-30
8,155,4.02184E-30
8,156,4.45982E-30
8,157,1.77159E-30
8,158,1.54703E-30
8,159,1.03536E-30
8,160,7.07991E-31
8,161,4.99414E-31
8,162,4.33266E-30
8,163,7.21845E-30
8,164,1.16844E-30
8,165,2.44292E-30
8,166,2.22707E-31
8,167,9.7384E-31
8,168,2.47031E-30
8,169,2.46345E-30
8,170,1.36846E-30
8,171,2.92275E-30
8,172,1.59492E-30
8,173,1.42807E-30
8,174,1.18694E-30
8,175,9.48601E-31
8,176,4.74067E-30
8,177,1.26599E-30
8,178,3.55544E-29
8,179,5.5046E-31
8,180,7.19348E-31
8,181,1.25975E-30
8,182,7.31346E-31
8,183,8.00735E-31
8,184,1.21043E-30
8,185,1.03981E-30
8,186,1.3098E-30
8,187,2.64402E-30
8,188,1.31353E-29
8,189,5.47036E-30
8,190,7.99357E-31
8,191,3.36294E-31
8,192,3.86599E-31
8,193,1.44942E-30
8,194,4.20638E-31
8,195,5.05173E-31
8,196,2.31848E-30
8,197,3.16138E-30
8,198,6.80392E-31
8,199,3.4703E-31
9,0,6.68992E-30
9,1,9.34539E-31
9,2,7.87121E-31
9,3,2.46498E-30
9,4,9.36282E-31
9,5,2.16062E-30
9,6,9.25279E-31
9,7,7.29487E-31
9,8,5.91097E-31
9,9,7.05372E-31
9,10,6.34414E-31
9,11,8.11139E-31
9,12,4.96172E-31
9,13,4.96172E-31
9,14,1.22999E-30
9,15,2.63382E-30
9,16,8.07357E-31
9,17,6.40093E-31
9,18,2.64766E-30
9,19,2.41717E-30
9,20,5.07065E-31
9,21,1.41462E-30
9,22,1.40815E-30
9,23,5.69082E-30
9,24,2.79951E-30
9,25,1.61857E-30
9,26,9.17469E-31
9,27,1.03009E-30
9,28,2.02187E-30
9,29,2.57747E-30
9,30,1.23138E-30
9,31,1.8164E-30
9,32,1.14715E-30
9,33,1.55698E-30
9,34,1.68513E-30
9,35,1.12054E-30
9,36,1.61598E-30
9,37,2.9363E-30
9,38,1.08243E-30
9,39,1.68427E-30
9,40,1.84128E-30
9,41,2.7306E-30
9,42,2.99383E-30
9,43,1.83986E-30
9,44,2.20847E-30
9,45,2.46087E-30
9,46,4.65611E-30
9,47,3.08732E-30
9,48,2.96007E-30
9,49,1.4792E-30
9,50,2.18916E-30
9,51,1.73628E-30
9,52,4.75364E-30
9,53,4.79916E-30
9,54,5.4096E-30
9,55,5.56657E-30
9,56,6.25758E-30
9,57,2.6459E-05
9,58,1.64381E-05
9,59,1.51697E-05
9,60,1.84619E-05
9,61,2.11935E-05
9,62,1.13811E-05
9,63,1.91262E-05
9,64,2.58139E-05
9,65,1.58499E-05
9,66,0.000406914
9,67,0.000457571
9,68,4.181E-05
9,69,0.000590899
9,70,4.067E-05
9,71,5.75776E-05
9,72,0.000290999
9,73,0.000193394
9,74,7.59273E-05
9,75,8.33814E-05
9,76,7.86755E-05
9,77,0.000433158
9,78,0.000323374
9,79,0.000553845
9,80,0.001900983
9,81,0.001839955
9,82,0.001186634
9,83,0.000248349
9,84,0.000339415
9,85,0.000729179
9,86,0.001675582
9,87,0.001155205
9,88,0.001466986
9,89,0.000468646
9,90,0.001207454
9,91,0.000856811
9,92,0.003458802
9,93,0.005608853
9,94,0.005266481
9,95,0.006008198
9,96,0.010873051
9,97,0.018936623
9,98,0.035682509
9,99,0.385115066
9,100,0.42467829
9,101,0.036129693
9,102,0.022489376
9,103,0.011168925
9,104,0.006891289
9,105,0.0043486
9,106,0.004275846
9,107,0.001620263
9,108,0.00268222
9,109,0.001617691
9,110,0.001550542
9,111,0.000900604
9,112,0.000308177
9,113,0.000471456
9,114,0.000405868
9,115,0.00028787
9,116,0.000742354
9,117,0.000837773
9,118,0.0001704
9,119,0.000375111
9,120,0.000372648
9,121,0.000941945
9,122,0.000990083
9,123,0.001313429
9,124,0.000213103
9,125,0.000432644
9,126,0.00122294
9,127,0.000399571
9,128,0.000251003
9,129,0.000246367
9,130,0.000268906
9,131,0.000127667
9,132,8.0975E-05
9,133,8.04017E-05
9,134,5.90135E-05
9,135,3.3396E-05
9,136,4.22544E-05
9,137,3.94653E-05
9,138,4.61238E-05
9,139,1.60307E-05
9,140,2.42937E-05
9,141,1.46364E-05
9,142,4.64342E-06
9,143,6.73191E-07
9,144,3.35797E-30
9,145,1.70729E-30
9,146,1.00228E-30
9,147,3.0518E-30
9,148,6.31027E-30
9,149,4.86265E-30
9,150,5.48779E-30
9,151,3.95697E-30
9,152,1.82254E-30
9,153,2.57647E-30
9,154,1.52685E-30
9,155,1.55728E-30
9,156,1.19188E-30
9,157,8.63785E-31
9,158,5.78651E-31
9,159,1.1986E-30
9,160,1.10351E-30
9,161,6.5343E-30
9,162,4.80413E-30
9,163,4.834E-31
9,164,7.35116E-31
9,165,2.26187E-30
9,166,2.08711E-30
9,167,2.50587E-30
9,168,1.37972E-30
9,169,2.44117E-30
9,170,1.51154E-30
9,171,1.62887E-30
9,172,7.69637E-31
9,173,5.2674E-31
9,174,3.88115E-31
9,175,4.86947E-30
9,176,1.04969E-30
9,177,4.33338E-31
9,178,3.56692E-29
9,179,1.22884E-30
9,180,1.21825E-30
9,181,4.43614E-31
9,182,6.47167E-31
9,183,1.48137E-30
9,184,3.80317E-31
9,185,1.32896E-30
9,186,2.46142E-30
9,187,5.71806E-31
9,188,1.68929E-29
9,189,8.14111E-31
9,190,4.2151E-31
9,191,4.93831E-31
9,192,5.84195E-31
9,193,1.3734E-30
9,194,5.71297E-31
9,195,9.36511E-31
9,196,4.19415E-30
9,197,2.29621E-31
9,198,1.03809E-30
9,199,1.36462E-30
10,0,7.72332E-30
10,1,6.3708E-31
10,2,1.09566E-30
10,3,3.27486E-30
10,4,9.35026E-31
10,5,1.55006E-30
10,6,9.62747E-31
10,7,1.12289E-30
10,8,1.066E-30
10,9,8.46363E-31
10,10,5.59199E-31
10,11,8.18E-31
10,12,8.80353E-31
10,13,6.0988E-31
10,14,6.0988E-31
10,15,1.93169E-30
10,16,2.19166E-30
10,17,1.19747E-30
10,18,1.98831E-30
10,19,2.38866E-30
10,20,1.706E-30
10,21,9.75265E-31
10,22,1.08485E-30
10,23,9.33131E-32
10,24,3.10424E-30
10,25,4.98937E-30
10,26,9.86587E-31
10,27,1.01596E-30
10,28,7.87028E-31
10,29,1.35839E-30
10,30,1.83141E-30
10,31,1.95884E-30
10,32,1.7053E-30
10,33,7.11391E-31
10,34,1.15069E-30
10,35,1.63468E-30
10,36,1.34641E-30
10,37,2.97876E-30
10,38,1.13177E-30
10,39,3.82912E-31
10,40,1.0627E-30
10,41,4.79462E-31
10,42,9.1214E-31
10,43,1.83204E-30
10,44,1.00603E-30
10,45,1.69785E-30
10,46,3.9519E-30
10,47,1.10299E-30
10,48,3.38098E-30
10,49,2.30803E-30
10,50,2.40089E-30
10,51,1.41223E-30
10,52,4.54977E-30
10,53,1.43989E-30
10,54,3.03849E-30
10,55,4.06103E-06
10,56,1.47447E-05
10,57,2.36594E-05
10,58,2.42691E-05
10,59,0.000159599
10,60,4.99532E-05
10,61,0.000250496
10,62,2.44777E-05
10,63,2.07196E-05
10,64,4.95544E-05
10,65,3.72165E-05
10,66,2.91175E-05
10,67,0.000330638
10,68,0.000277694
10,69,4.94461E-05
10,70,7.09837E-05
10,71,5.71818E-05
10,72,6.73866E-05
10,73,0.000122374
10,74,8.14321E-05
10,75,9.23122E-05
10,76,0.000244666
10,77,0.000379257
10,78,0.001341638
10,79,0.000209227
10,80,0.00050058
10,81,0.001487301
10,82,0.001797886
10,83,0.001046835
10,84,0.001200557
10,85,0.000883155
10,86,0.000731161
10,87,0.001368765
10,88,0.002813877
10,89,0.003743233
10,90,0.004127006
10,91,0.001561011
10,92,0.002446982
10,93,0.002608306
10,94,0.003525654
10,95,0.005942707
10,96,0.010659704
10,97,0.020729781
10,98,0.038832872
10,99,0.412027157
10,100,0.414012579
10,101,0.041646133
10,102,0.019822731
10,103,0.011422852
10,104,0.006453288
10,105,0.007631959
10,106,0.003795788
10,107,0.001516354
10,108,0.001801448
10,109,0.001292889
10,110,0.001047875
10,111,0.001948951
10,112,0.000778194
10,113,0.001217777
10,114,0.000301269
10,115,0.000265577
10,116,0.000207139
10,117,0.000477971
10,118,0.000422557
10,119,0.000983571
10,120,0.003216273
10,121,0.000487798
10,122,0.001249546
10,123,0.001206895
10,124,0.000558125
10,125,0.000149043
10,126,7.75713E-05
10,127,0.000224269
10,128,0.000933544
10,129,0.000153551
10,130,7.13657E-05
10,131,6.97925E-05
10,132,0.00045912
10,133,0.000182865
10,134,7.67601E-05
10,135,3.92806E-05
10,136,3.5467E-05
10,137,0.000557998
10,138,0.000720622
10,139,7.98197E-05
10,140,0.00277761
10,141,1.28015E-05
10,142,5.56299E-05
10,143,1.36722E-05
10,144,3.26597E-06
10,145,3.99316E-30
10,146,4.6578E-30
10,147,3.33434E-30
10,148,1.21241E-30
10,149,3.89709E-30
10,150,2.23842E-30
10,151,1.25573E-30
10,152,1.92483E-30
10,153,1.15207E-30
10,154,8.03363E-31
10,155,1.41929E-30
10,156,1.89227E-30
10,157,1.66302E-30
10,158,1.59082E-30
10,159,1.19166E-30
10,160,7.85105E-30
10,161,2.49641E-30
10,162,3.67182E-31
10,163,4.87532E-31
10,164,2.32897E-30
10,165,2.1297E-30
10,166,1.40303E-30
10,167,9.73743E-31
10,168,6.08386E-31
10,169,2.06238E-30
10,170,1.9392E-30
10,171,5.87495E-31
10,172,9.87379E-31
10,173,4.64646E-31
10,174,4.47258E-30
10,175,1.33195E-30
10,176,3.95444E-31
10,177,1.13629E-30
10,178,3.48881E-29
10,179,7.75667E-31
10,180,3.19335E-31
10,181,6.57139E-31
10,182,1.05733E-30
10,183,1.43395E-30
10,184,2.0099E-30
10,185,2.24252E-30
10,186,4.88203E-31
10,187,4.7241E-30
10,188,1.30935E-29
10,189,1.57606E-30
10,190,1.37864E-30
10,191,1.79379E-30
10,192,1.77447E-30
10,193,2.52302E-30
10,194,2.76125E-30
10,195,5.0649E-30
10,196,1.75071E-30
10,197,1.77208E-30
10,198,1.36366E-30
10,199,6.37083E-31
11,0,5.12643E-30
11,1,1.96557E-30
11,2,0
11,3,2.12689E-30
11,4,4.79083E-31
11,5,6.62477E-31
11,6,1.54477E-30
11,7,8.85502E-31
11,8,6.47405E-31
11,9,8.67059E-31
11,10,1.01566E-30
11,11,5.29144E-31
11,12,7.48506E-31
11,13,6.82247E-31
11,14,4.11469E-31
11,15,3.45058E-31
11,16,1.54497E-30
11,17,1.53235E-30
11,18,1.31642E-30
11,19,2.5466E-30
11,20,4.21517E-30
11,21,2.14071E-30
11,22,2.41939E-30
11,23,2.46039E-30
11,24,1.35167E-30
11,25,1.45727E-30
11,26,6.29302E-30
11,27,4.62049E-30
11,28,1.15544E-30
11,29,1.37475E-30
11,30,1.77549E-30
11,31,1.9621E-30
11,32,2.52686E-30
11,33,2.0513E-30
11,34,1.30063E-30
11,35,9.92927E-31
11,36,1.34597E-30
11,37,1.92085E-30
11,38,3.66289E-30
11,39,2.12641E-30
11,40,1.84256E-30
11,41,1.99482E-30
11,42,1.36935E-30
11,43,1.44884E-30
11,44,2.60617E-30
11,45,4.39485E-30
11,46,2.37163E-30
11,47,1.71757E-30
11,48,1.94184E-30
11,49,1.39295E-30
11,50,2.83737E-30
11,51,1.49399E-30
11,52,3.87532E-30
11,53,6.2038E-31
11,54,2.62145E-06
11,55,7.82094E-06
11,56,4.97238E-06
11,57,8.61166E-05
11,58,4.47722E-05
11,59,1.41657E-05
11,60,1.84079E-05
11,61,3.23449E-05
11,62,9.53491E-05
11,63,4.14235E-05
11,64,2.77914E-05
11,65,6.0109E-05
11,66,5.69636E-05
11,67,9.77987E-05
11,68,0.000562195
11,69,8.22075E-05
11,70,0.000101605
11,71,0.000111109
11,72,0.000123226
11,73,8.37819E-05
11,74,5.12901E-05
11,75,0.001146509
11,76,0.000886574
11,77,0.000339932
11,78,0.000147892
11,79,0.000181056
11,80,0.000112348
11,81,0.000178336
11,82,0.000859769
11,83,0.001382128
11,84,0.000932856
11,85,0.001385452
11,86,0.000425556
11,87,0.0014041
11,88,0.003302778
11,89,0.003176314
11,90,0.004077253
11,91,0.002050349
11,92,0.003942936
11,93,0.007319962
11,94,0.004971605
11,95,0.008889007
11,96,0.014860184
11,97,0.023477231
11,98,0.040449055
11,99,0.388164701
11,100,0.407407636
11,101,0.04017529
11,102,0.017608561
11,103,0.011716951
11,104,0.0089548
11,105,0.007977662
11,106,0.005101263
11,107,0.005265444
11,108,0.002533049
11,109,0.001339152
11,110,0.003361321
11,111,0.001634194
11,112,0.003104382
11,113,0.00172485
11,114,0.000413388
11,115,0.000137888
11,116,0.000209722
11,117,0.001027945
11,118,0.000870297
11,119,0.000733925
11,120,0.001604729
11,121,0.002124861
11,122,0.000629647
11,123,0.001954793
11,124,0.000207113
11,125,0.000110004
11,126,9.16705E-05
11,127,0.000161818
11,128,0.000472342
11,129,0.000134646
11,130,5.95587E-05
11,131,0.000313156
11,132,0.00122963
11,133,0.000430129
11,134,6.33873E-05
11,135,0.000488529
11,136,0.000118542
11,137,9.5743E-05
11,138,4.33769E-05
11,139,0.000944102
11,140,0.000578234
11,141,0.000332418
11,142,6.71438E-06
11,143,7.98484E-06
11,144,1.18685E-30
11,145,6.77838E-06
11,146,1.52066E-30
11,147,2.81364E-30
11,148,2.15424E-30
11,149,4.83948E-30
11,150,1.36362E-30
11,151,1.14716E-30
11,152,2.77011E-30
11,153,1.79309E-30
11,154,2.17412E-30
11,155,2.50664E-30
11,156,2.24363E-30
11,157,1.17884E-30
11,158,3.06333E-30
11,159,7.70707E-30
11,160,6.80799E-31
11,161,8.7737E-31
11,162,1.07983E-30
11,163,1.30787E-30
11,164,4.89769E-30
11,165,1.87605E-30
11,166,1.71146E-30
11,167,1.37894E-30
11,168,1.40657E-30
11,169,2.71426E-30
11,170,8.2563E-31
11,171,7.3707E-31
11,172,5.84051E-31
11,173,3.88218E-30
11,174,2.24807E-30
11,175,7.96945E-31
11,176,7.27459E-31
11,177,1.68479E-30
11,178,3.60062E-29
11,179,2.17093E-30
11,180,2.15047E-30
11,181,1.81267E-30
11,182,1.91605E-30
11,183,2.26353E-30
11,184,2.78671E-30
11,185,1.45016E-30
11,186,1.37149E-30
11,187,1.78785E-29
11,188,8.6904E-31
11,189,9.80533E-31
11,190,1.04852E-30
11,191,1.00036E-30
11,192,1.78636E-30
11,193,2.12596E-30
11,194,2.00381E-30
11,195,1.96755E-30
11,196,5.29212E-32
11,197,1.64748E-31
11,198,3.52729E-32
11,199,0
12,0,1.08749E-30
12,1,7.83558E-30
12,2,7.43572E-31
12,3,9.21072E-31
12,4,2.62679E-30
12,5,1.10818E-30
12,6,2.07197E-30
12,7,1.33455E-30
12,8,1.6339E-30
12,9,1.83646E-30
12,10,1.75481E-30
12,11,1.91826E-30
12,12,1.90386E-30
12,13,1.55499E-30
12,14,1.70256E-30
12,15,2.19384E-30
12,16,2.14965E-30
12,17,2.58553E-30
12,18,1.74174E-30
12,19,1.86506E-30
12,20,1.19665E-30
12,21,2.94515E-30
12,22,1.48673E-30
12,23,1.6085E-30
