t_ns,T_centre_K,T_max_K
2.844025157232704437e+00,1.294470551604164712e+03,1.316200424867928632e+03
2.845492662473794621e+00,1.294470555861753837e+03,1.316200428951945241e+03
2.846960167714884804e+00,1.294470560088773027e+03,1.316200433006637923e+03
2.848427672955974987e+00,1.294470564285442151e+03,1.316200437032217906e+03
2.849895178197065171e+00,1.294470568451978806e+03,1.316200441028893920e+03
2.851362683438154910e+00,1.294470572588599225e+03,1.316200444996873557e+03
2.852830188679245538e+00,1.294470576695518503e+03,1.316200448936362591e+03
2.854297693920335277e+00,1.294470580772949916e+03,1.316200452847565884e+03
2.855765199161425461e+00,1.294470584821104922e+03,1.316200456730686483e+03
2.857232704402516088e+00,1.294470588840194068e+03,1.316200460585926066e+03
2.858700209643605827e+00,1.294470592830425858e+03,1.316200464413484497e+03
2.860167714884696011e+00,1.294470596792007427e+03,1.316200468213561180e+03
2.861635220125786194e+00,1.294470600725144550e+03,1.316200471986352795e+03
2.863102725366876378e+00,1.294470604630041407e+03,1.316200475732055565e+03
2.864570230607966117e+00,1.294470608506900817e+03,1.316200479450863668e+03
2.866037735849056745e+00,1.294470612355924231e+03,1.316200483142970825e+03
2.867505241090146928e+00,1.294470616177311285e+03,1.316200486808568257e+03
2.868972746331236667e+00,1.294470619971260703e+03,1.316200490447846278e+03
2.870440251572327295e+00,1.294470623737969163e+03,1.316200494060994288e+03
2.871907756813417034e+00,1.294470627477632206e+03,1.316200497648199416e+03
2.873375262054507218e+00,1.294470631190444465e+03,1.316200501209648110e+03
2.874842767295597401e+00,1.294470634876598297e+03,1.316200504745525450e+03
2.876310272536687584e+00,1.294470638536285378e+03,1.316200508256015155e+03
2.877777777777777768e+00,1.294470642169695566e+03,1.316200511741298897e+03
2.879245283018867951e+00,1.294470645777017580e+03,1.316200515201558119e+03
2.880712788259958135e+00,1.294470649358438777e+03,1.316200518636972674e+03
2.882180293501047874e+00,1.294470652914145376e+03,1.316200522047720597e+03
2.883647798742138502e+00,1.294470656444321321e+03,1.316200525433979010e+03
2.885115303983228685e+00,1.294470659949150786e+03,1.316200528795923901e+03
2.886582809224318424e+00,1.294470663428814987e+03,1.316200532133729666e+03
2.888050314465409052e+00,1.294470666883494914e+03,1.316200535447570019e+03
2.889517819706498791e+00,1.294470670313370192e+03,1.316200538737616625e+03
2.890985324947588975e+00,1.294470673718618855e+03,1.316200542004040244e+03
2.892452830188679158e+00,1.294470677099417344e+03,1.316200545247010950e+03
2.893920335429769342e+00,1.294470680455941419e+03,1.316200548466696773e+03
2.895387840670859525e+00,1.294470683788365477e+03,1.316200551663265060e+03
2.896855345911949708e+00,1.294470687096862321e+03,1.316200554836881793e+03
2.898322851153039892e+00,1.294470690381604072e+03,1.316200557987711818e+03
2.899790356394129631e+00,1.294470693642761262e+03,1.316200561115918390e+03
2.901257861635220259e+00,1.294470696880503056e+03,1.316200564221664308e+03
2.902725366876309998e+00,1.294470700094997710e+03,1.316200567305110781e+03
2.904192872117400182e+00,1.294470703286411890e+03,1.316200570366418106e+03
2.905660377358490809e+00,1.294470706454911351e+03,1.316200573405744763e+03
2.907127882599580548e+00,1.294470709600661166e+03,1.316200576423248776e+03
2.908595387840670732e+00,1.294470712723823908e+03,1.316200579419087035e+03
2.910062893081760915e+00,1.294470715824562149e+03,1.316200582393415061e+03
2.911530398322851099e+00,1.294470718903036868e+03,1.316200585346387015e+03
2.912997903563941282e+00,1.294470721959408365e+03,1.316200588278156374e+03
2.914465408805031466e+00,1.294470724993834438e+03,1.316200591188875478e+03
2.915932914046121649e+00,1.294470728006473109e+03,1.316200594078695303e+03
2.917400419287211832e+00,1.294470730997481041e+03,1.316200596947766371e+03
2.918867924528302016e+00,1.294470733967013075e+03,1.316200599796236929e+03
2.920335429769391755e+00,1.294470736915224052e+03,1.316200602624255453e+03
2.921802935010482383e+00,1.294470739842266312e+03,1.316200605431968597e+03
2.923270440251572566e+00,1.294470742748292423e+03,1.316200608219522110e+03
2.924737945492662305e+00,1.294470745633452680e+03,1.316200610987060827e+03
2.926205450733752933e+00,1.294470748497897603e+03,1.316200613734728449e+03
2.927672955974842672e+00,1.294470751341775440e+03,1.316200616462667313e+03
2.929140461215932856e+00,1.294470754165234212e+03,1.316200619171019753e+03
2.930607966457023039e+00,1.294470756968420119e+03,1.316200621859925604e+03
2.932075471698113223e+00,1.294470759751479136e+03,1.316200624529525385e+03
2.933542976939203406e+00,1.294470762514555645e+03,1.316200627179957110e+03
2.935010482180293589e+00,1.294470765257792891e+03,1.316200629811358340e+03
2.936477987421383773e+00,1.294470767981333665e+03,1.316200632423865954e+03
2.937945492662473512e+00,1.294470770685318939e+03,1.316200635017615923e+03
2.939412997903564140e+00,1.294470773369889685e+03,1.316200637592742169e+03
2.940880503144654323e+00,1.294470776035184826e+03,1.316200640149379069e+03
2.942348008385744063e+00,1.294470778681343063e+03,1.316200642687659183e+03
2.943815513626834690e+00,1.294470781308501728e+03,1.316200645207714160e+03
2.945283018867924429e+00,1.294470783916797245e+03,1.316200647709674740e+03
2.946750524109014613e+00,1.294470786506364675e+03,1.316200650193671208e+03
2.948218029350104796e+00,1.294470789077339077e+03,1.316200652659832485e+03
2.949685534591194980e+00,1.294470791629853920e+03,1.316200655108286583e+03
2.951153039832285163e+00,1.294470794164041081e+03,1.316200657539160602e+03
2.952620545073375347e+00,1.294470796680033118e+03,1.316200659952580736e+03
2.954088050314465530e+00,1.294470799177959634e+03,1.316200662348672495e+03
2.955555555555555269e+00,1.294470801657951142e+03,1.316200664727559797e+03
2.957023060796645897e+00,1.294470804120136108e+03,1.316200667089366561e+03
2.958490566037735636e+00,1.294470806564642317e+03,1.316200669434215570e+03
2.959958071278825820e+00,1.294470808991596869e+03,1.316200671762228239e+03
2.961425576519916447e+00,1.294470811401125502e+03,1.316200674073525761e+03
2.962893081761006187e+00,1.294470813793353727e+03,1.316200676368227960e+03
2.964360587002096370e+00,1.294470816168405690e+03,1.316200678646453980e+03
2.965828092243186553e+00,1.294470818526404400e+03,1.316200680908322283e+03
2.967295597484276737e+00,1.294470820867472867e+03,1.316200683153949967e+03
2.968763102725366920e+00,1.294470823191732052e+03,1.316200685383454129e+03
2.970230607966457104e+00,1.294470825499302691e+03,1.316200687596950274e+03
2.971698113207547287e+00,1.294470827790305066e+03,1.316200689794553227e+03
2.973165618448637026e+00,1.294470830064857637e+03,1.316200691976377357e+03
2.974633123689727654e+00,1.294470832323078866e+03,1.316200694142535667e+03
2.976100628930817393e+00,1.294470834565086079e+03,1.316200696293140936e+03
2.977568134171907577e+00,1.294470836790995463e+03,1.316200698428304804e+03
2.979035639412998204e+00,1.294470839000922751e+03,1.316200700548137775e+03
2.980503144654087944e+00,1.294470841194982313e+03,1.316200702652750351e+03
2.981970649895178127e+00,1.294470843373288517e+03,1.316200704742251673e+03
2.983438155136268310e+00,1.294470845535954368e+03,1.316200706816750198e+03
2.984905660377358494e+00,1.294470847683092188e+03,1.316200708876353701e+03
2.986373165618448233e+00,1.294470849814813164e+03,1.316200710921169048e+03
2.987840670859538861e+00,1.294470851931228253e+03,1.316200712951302421e+03
2.989308176100629044e+00,1.294470854032447505e+03,1.316200714966859323e+03
2.990775681341718784e+00,1.294470856118579832e+03,1.316200716967944572e+03
2.992243186582809411e+00,1.294470858189733462e+03,1.316200718954661625e+03
2.993710691823899150e+00,1.294470860246016173e+03,1.316200720927113935e+03
2.995178197064989334e+00,1.294470862287534601e+03,1.316200722885403820e+03
2.996645702306079517e+00,1.294470864314394930e+03,1.316200724829633145e+03
2.998113207547169701e+00,1.294470866326701980e+03,1.316200726759902864e+03
2.999580712788260328e+00,1.294470868324560570e+03,1.316200728676313247e+03
